Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,PL,,1,1,live,,Z,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,PL,,1,1,live,,Z,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IL,PL,,,1,live,,Z,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,MY,CN,BE,4,,live,,Q,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,GB,XX,1,,plates,,P,O
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,GB,XX,,1,skins,,P,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AE,BJ,,,2,live,,T,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AE,FR,TZ,,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AE,FR,TZ,,8,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AE,KW,,4,,live,,,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AE,MA,,,3,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AE,TZ,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AE,ZA,,,1,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AM,RU,,,1,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AO,NA,,,1,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AR,BW,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AR,ZW,,,17,claws,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AR,ZW,,,2,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AR,ZW,,,2,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,NA,,2,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,RU,,1,1,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,TZ,,2,11,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,TZ,,4,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,ZW,,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,ZW,1,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,2,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,,3,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,2,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZW,,,1,bodies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZW,,,1,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZW,,2,,skulls,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZW,,,2,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZW,,1,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,ZW,,1,,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,BE,,,1,skeletons,,E,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,US,,2,2,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,XX,,1,,skeletons,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,KE,,6,claws,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,KE,,1,leather products (small),,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,KE,,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,,6,,carvings,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,,2,,leather products (small),,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,,1,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,,,1,skulls,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,CD,,,1,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,TZ,,2,3,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,TZ,,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,TZ,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,1,skins,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,1,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,1,skulls,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,2,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BO,PE,XX,,5,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BR,CM,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BR,US,,,2,live,,T,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BR,US,,2,,live,,Z,F
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BW,ZA,BW,,1,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,FR,CF,,1,skulls,,T,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,FR,XX,1,,skulls,,T,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,TZ,,3,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,TZ,,3,,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,TZ,,,3,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,US,CA,5,,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,US,ZA,1,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,US,,,1,hair,kg,,I
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,US,,9,4,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,US,,,7,live,,T,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,MZ,1,1,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,MZ,1,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,3,,bodies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,1,,bodies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,1,,skins,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,2,,skins,,H,F
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,,4,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,1,,skulls,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,1,,skulls,,H,F
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,3,6,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,1,,skulls,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,,1,trophies,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,,1,trophies,,H,F
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,1,,bodies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,1,1,bodies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,18,,claws,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,,1,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,1,,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CA,ZW,,,1,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,CF,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,CF,,2,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,FR,TZ,1,1,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,FR,TZ,,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,FR,TZ,2,,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,FR,XX,1,,skins,,P,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,NL,GB,,5,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,ZA,,,1,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,ZA,,,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,ZA,,1,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,ZW,,,1,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,ZW,,,1,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CI,NE,,,2,live,,E,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CL,AT,TZ,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,AR,,25,40,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,BE,,6,6,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,CZ,KE,,1,skins,,P,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,JP,,8,13,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,LK,ZA,6,6,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,RU,,1,1,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,2,2,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CN,ZW,,,1,bodies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CR,GT,,2,,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CR,NI,,,2,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CZ,PL,CZ,14,14,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CZ,TZ,,2,4,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CZ,ZA,BW,1,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,BF,,,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,BW,,1,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,2,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,3,4,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,1,,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,2,,skulls,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,,2,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NO,TZ,,1,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,PL,,1,3,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,5,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,1,,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,4,,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,5,,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,2,,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,2,10,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,BW,,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,MZ,1,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,MZ,1,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,MZ,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,ZM,2,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,ZM,2,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,ZM,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,2,2,bones,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,2,2,claws,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,4,4,feet,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,9,3,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,4,3,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,8,8,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,5,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,,1,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZM,,2,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZM,,2,,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZM,,1,,tails,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,18,,claws,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,,38,claws,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,1,,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,3,,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,,7,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,1,,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,3,,skulls,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,,3,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,1,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,4,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DK,CF,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DK,NA,,1,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DK,TZ,,5,8,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DO,ES,TZ,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DO,US,BW,2,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,EC,PE,XX,,2,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,EC,PE,,13,11,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,BW,,1,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,CM,,3,3,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,CZ,,1,1,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,MZ,,1,6,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,TZ,,24,17,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,BW,,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,BW,1,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,ZM,,1,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,ZM,,1,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,12,feet,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,2,skins,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,9,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,2,skulls,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,10,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,7,trophies,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,,5,trophies,,H,F
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZA,,11,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZM,,6,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZW,,,1,bodies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZW,,,7,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZW,,,7,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,ZW,,6,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,BF,,18,7,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,BJ,,4,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,BJ,,,1,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,CF,,10,7,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,CH,CM,1,,skins,,H,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,CH,CM,,1,trophies,,,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,CH,,,4,live,,,F
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,CM,,12,10,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,TD,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,TZ,,98,39,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,BW,,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,MZ,2,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,,16,,claws,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,,1,1,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,,,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,,1,2,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,,2,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZM,,6,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZW,,,1,bodies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZW,,,2,bones,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZW,,,1,skulls,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,ZW,,4,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,GR,,,2,live,,B,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,KE,,2,,skin pieces,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,MA,,,1,live,,Z,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,TZ,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,US,XX,1,,bodies,,,I
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,BW,,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,,1,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,,5,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,1,,trophies,,P,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,,1,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,,1,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,,36,claws,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,,2,skins,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GM,NL,,1,,live,,S,
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GM,ZA,,,4,live,,T,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GT,SV,XX,,9,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HK,ZA,NA,2,,bodies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HK,ZA,NA,,2,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HK,ZA,,,2,trophies,,T,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HN,GT,XX,,1,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HN,NI,,,1,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HU,BE,CD,,1,trophies,,E,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HU,RU,,,1,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HU,TZ,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,HU,ZA,,,1,trophies,,H,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ID,US,ZA,,1,plates,,,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ID,ZA,TZ,,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ID,ZA,TZ,,3,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IE,ZA,,,4,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IM,ZW,,1,,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IN,TZ,,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IS,ES,XX,,1,trophies,,H,O
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IS,ZA,BW,,1,skins,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,AE,IT,,3,live,,Q,C
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,CM,,,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,CM,,1,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,TZ,,4,4,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,TZ,,1,,trophies,,P,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,TZ,,1,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,TZ,,1,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,,,2,skins,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,,,2,skulls,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,,2,2,trophies,,H,W
2000,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZM,,1,,trophies,,H,W
